List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 50 Composite,14,THO,2026-01-13,CupHandle,115.56,62.8,4,63.5,66.4,85.9,70.8,0.0,,,,,,,,,
Top 50 Composite,15,VIST,2026-01-13,CupHandle,49.95,62.7,4,66.3,60.1,80.7,59.4,0.0,,,,,,,,,
Top 50 Composite,16,BBT,2026-01-22,CupHandle,29.29,62.6,4,68.7,68.2,50.0,62.6,0.0,,,,,,4.9%,28.2,Financial Services,⚠️
Top 50 Composite,17,MTRN,2026-01-15,CupHandle,149.19,62.2,4,66.8,55.3,84.4,53.2,0.4,,,,,,,,,
Top 50 Composite,18,TPC,2026-01-28,CupHandle,79.38,62.2,4,67.7,73.3,42.7,72.9,0.0,,,,,,,,,
Top 50 Composite,19,CMP,2026-01-23,CupHandle,25.57,62.1,4,76.2,49.2,32.8,50.3,0.0,,,,,,,,,
Top 50 Composite,20,ECVT,2026-01-29,CupHandle,10.82,61.4,4,73.5,38.9,64.1,48.4,0.0,,,,,,,,,
Top 50 Composite,21,TLK,2026-01-12,CupHandle,21.39,61.1,4,66.2,49.2,92.2,51.5,0.0,,,,,,,,,
Top 50 Composite,22,SOBO,2026-01-29,Spoon,28.63,60.8,4,72.2,73.4,17.2,31.8,0.0,,,,,,,,,
Top 50 Composite,23,NIQ,2026-01-22,CupHandle,18.00,59.7,4,65.5,73.0,50.0,49.4,0.0,,,,,,,,,
Top 50 Composite,24,GEV,2026-01-27,CupHandle,692.70,59.5,4,64.3,63.8,72.9,59.3,6.0,,,,,,,,,
Top 50 Composite,25,APD,2026-01-30,CupHandle,272.50,59.5,4,69.5,64.6,33.3,59.6,0.3,,,,,,-1.7%,,Basic Materials,⚠️
Top 50 Composite,26,VATE,2026-01-22,CupHandle,5.65,59.4,4,65.2,71.3,67.2,42.2,16.8,,,,,,,,,
Top 50 Composite,27,SEI,2026-01-29,CupHandle,56.19,58.9,4,65.3,72.2,48.4,50.2,1.1,,,,,,,,,
Top 50 Composite,28,NTR,2026-01-14,CupHandle,66.20,58.7,4,74.2,59.9,8.9,51.5,1.3,,,,,,,,,
Top 50 Composite,29,OOMA,2026-01-13,CupHandle,12.12,58.5,4,71.7,29.7,75.5,43.4,0.0,,,,,,,,,
Top 50 Composite,30,DAR,2026-01-15,CupHandle,40.43,58.5,4,74.9,61.2,1.6,52.6,2.9,,,,,,,,,
Top 50 Composite,31,CBNA,2026-01-29,CupHandle,34.21,57.8,4,69.8,65.6,37.0,46.0,19.0,,,,,,12.9%,12.0,Financial Services,⚠️
Top 50 Composite,32,R,2026-01-16,CupHandle,190.74,57.5,4,70.5,59.8,28.1,41.7,0.0,,,,,,,,,
Top 50 Composite,33,COSO,2026-01-21,CupHandle,24.00,57.5,4,64.9,71.2,44.3,49.5,1.0,,,,,,,,,
Top 50 Composite,34,FFWM,2026-01-22,CupHandle,6.39,57.4,4,75.9,23.2,37.0,94.5,0.0,,,,,,,,,
Top 50 Composite,35,AMBQ,2026-01-13,CupHandle,32.88,57.0,4,75.6,17.0,50.0,84.7,0.0,,,,,,,,Technology,⚠️
Top 50 Composite,36,GPRK,2026-01-21,CupHandle,7.94,56.8,4,61.6,47.9,95.8,61.9,0.0,,,,,,,,,
Top 50 Composite,37,AMTB,2026-01-23,CupHandle,21.26,56.6,4,72.1,62.1,3.6,57.6,0.0,,,,,,5.7%,17.4,Financial Services,⚠️
Top 50 Composite,38,ALG,2026-01-29,CupHandle,193.02,56.5,4,72.8,46.3,27.6,48.1,0.0,,,,,,10.8%,20.2,Industrials,⚠️
Top 50 Composite,39,VSH,2026-01-15,CupHandle,17.87,56.4,4,67.1,75.7,9.4,73.7,1.5,,,,,,,,,
Top 50 Composite,40,DB,2026-01-27,CupHandle,40.33,56.4,4,64.3,67.9,43.2,60.7,0.0,,,,,,,,,
Top 50 Composite,41,DVN,2026-01-29,CupHandle,39.94,56.4,4,70.2,71.2,3.1,46.9,0.0,,,,,,,,,
Top 50 Composite,42,CAE,2026-01-16,CupHandle,34.05,56.3,4,63.9,49.6,74.0,65.8,0.0,,,,,,9.3%,32.2,Industrials,⚠️
Top 50 Composite,43,LTM,2026-01-13,CupHandle,58.47,56.2,4,75.5,46.0,3.6,64.2,0.0,,,,,,,,,
Top 50 Composite,44,NPK,2026-01-15,CupHandle,119.18,55.8,4,69.0,60.0,29.2,46.9,4.3,,,,,,,,,
Top 50 Composite,45,NVGS,2026-01-21,CupHandle,18.25,55.8,4,65.5,70.2,32.8,44.3,0.0,,,,,,,,,
Top 50 Composite,46,NYT,2026-01-29,CupHandle,73.29,55.6,4,66.4,54.2,51.0,49.0,0.0,,,,,,,,,
Top 50 Composite,47,AAMI,2026-01-23,CupHandle,55.19,55.5,4,67.9,53.8,41.1,49.0,0.0,,,,,,205.6%,23.6,Financial Services,⚠️
Top 50 Composite,48,HUN,2026-01-16,CupHandle,11.91,55.4,4,68.8,53.2,33.9,55.7,0.0,,,,,,,,,
Top 50 Composite,49,CDLR,2026-01-30,CupHandle,23.90,55.4,4,75.3,35.1,18.8,68.2,2.3,,,,,,20.9%,6.6,Industrials,✅
Top 50 Composite,50,MAIN,2026-01-15,CupHandle,64.20,55.3,4,66.3,69.2,27.6,40.7,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,AMCR,,,    44.19,,,,,,,,NYSE,422.34,10331529,,,7.5%,29.0,Consumer Cyclical,⚠️
Top 20 Momentum,2,BW,,,    10.48,,,,,,,,NYSE,60.24,3610678,,,,,Industrials,⚠️
Top 20 Momentum,3,SPIR,,,    12.65,,,,,,,,NYSE,54.08,955244,,,,,,
Top 20 Momentum,4,NEXA,,,    13.86,,,,,,,,NYSE,52.14,955493,,,,,,
Top 20 Momentum,5,AG,,,    25.17,,,,,,,,NYSE,47.71,28952494,,,4.2%,145.7,Basic Materials,⚠️
Top 20 Momentum,6,BE,,,   151.37,,,,,,,,NYSE,45.73,12873384,,,2.9%,1951.6,Industrials,⚠️
Top 20 Momentum,7,VG,,,     9.80,,,,,,,,NYSE,43.48,13272932,,,,,,
Top 20 Momentum,8,WTI,,,     2.25,,,,,,,,NYSE,43.31,2133783,,,,,,
Top 20 Momentum,9,CWH,,,    13.86,,,,,,,,NYSE,41.72,2684448,,,,,,
Top 20 Momentum,10,AMN,,,    21.30,,,,,,,,NYSE,41.06,1431252,,,-35.9%,,Healthcare,⚠️
Top 20 Momentum,11,GOLD,,,    51.15,,,,,,,,NYSE,40.79,742396,,,,,,
Top 20 Momentum,12,NYC,,,    11.38,,,,,,,,NYSE,38.80,6729,,,,,,
Top 20 Momentum,13,BKD,,,    15.00,,,,,,,,NYSE,38.38,5378569,,,-212.3%,,Healthcare,⚠️
Top 20 Momentum,14,UMC,,,    10.58,,,,,,,,NYSE,36.16,15121695,,,,,,
Top 20 Momentum,15,AMPX,,,    12.44,,,,,,,,NYSE,35.07,8545776,,,-39.0%,,Industrials,⚠️
Top 20 Momentum,16,ELE,,,    22.32,,,,,,,,NYSE,34.70,378151,,,,,,
Top 20 Momentum,17,EXK,,,    13.16,,,,,,,,NYSE,34.70,17491142,,,,,,
Top 20 Momentum,18,CMBT,,,    12.92,,,,,,,,NYSE,34.58,2642613,,,,,,
Top 20 Momentum,19,TII,,,     4.04,,,,,,,,NYSE,33.77,1732530,,,,,,
Top 20 Momentum,20,HLF,,,    17.24,,,,,,,,NYSE,33.54,1625284,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,UNH,,,   286.93,,,,,,,,NYSE,,,  5045746622,-15.22,,,,
Top 20 Volume,2,TSM,,,   342.30,,,,,,,,NYSE,,,  4760219889,4.63,,,,
Top 20 Volume,3,ORCL,,,   164.58,,,,,,,,NYSE,,,  4757220833,-8.53,,,,
Top 20 Volume,4,JPM,,,   306.42,,,,,,,,NYSE,,,  3416997318,1.22,,,,
Top 20 Volume,5,WMT,,,   117.41,,,,,,,,NYSE,,,  2946099491,-1.10,,,,
Top 20 Volume,6,XOM,,,   141.40,,,,,,,,NYSE,,,  2849503012,8.39,,,,
Top 20 Volume,7,CRM,,,   221.58,,,,,,,,NYSE,,,  2843587657,0.69,,,,
Top 20 Volume,8,LLY,,,  1024.14,,,,,,,,NYSE,,,  2773606416,-1.65,,,,
Top 20 Volume,9,GE,,,   298.86,,,,,,,,NYSE,,,  2646833268,-4.32,,,,
Top 20 Volume,10,MA,,,   543.73,,,,,,,,NYSE,,,  2638152541,2.25,,,,
Top 20 Volume,11,GEV,,,   711.59,,,,,,,,NYSE,,,  2636824497,3.90,,,,
Top 20 Volume,12,NOW,,,   116.73,,,,,,,,NYSE,,,  2495343499,-6.91,,,,
Top 20 Volume,13,V,,,   326.98,,,,,,,,NYSE,,,  2422596315,0.36,,,,
Top 20 Volume,14,BA,,,   233.72,,,,,,,,NYSE,,,  2374130694,-6.14,290.1%,94.3,Industrials,⚠️
Top 20 Volume,15,JNJ,,,   227.25,,,,,,,,NYSE,,,  2368590365,4.14,,,,
Top 20 Volume,16,GS,,,   940.12,,,,,,,,NYSE,,,  2342530378,-0.34,,,,
Top 20 Volume,17,CVNA,,,   427.44,,,,,,,,NYSE,,,  2318640853,-3.36,,,,
Top 20 Volume,18,BABA,,,   169.56,,,,,,,,NYSE,,,  2217938510,4.42,11.2%,22.5,Consumer Cyclical,⚠️
Top 20 Volume,19,ABT,,,   106.09,,,,,,,,NYSE,,,  2010985123,-12.42,13.2%,29.4,Healthcare,⚠️
Top 20 Volume,20,BAC,,,    51.72,,,,,,,,NYSE,,,  1965107593,-0.73,10.2%,14.2,Financial Services,⚠️
